stateid,fips,state,statename,year,academicyear,stapr,netuit_fte,netuit,fte,gsp,pc_income,state_pop_total,state_pop_1824,pop4_white_nh_1824,pop4_black_nh_1824,pop4_aina_nh_1824,pop4_api_nh_1824,pop4_hispanic_1824,state_ug_merit,state_grad_merit,state_unc_merit,state_total_merit,state_ug_need,state_grad_need,state_unc_need,state_total_need,ugradmerit,region_compact,locx,locy,_ID,_CX,_CY,state_ug_need1,state_ug_merit1,unrate,stapr_fte,stapr_fte2,r,wt,lnnetuit,lnstapr,lnfte,lnpc_income,lnnetuit_lnstapr,lnnetuit_lnfte,lnnetuit_lnpc_income,lnstapr_lnfte,lnstapr_lnpc_income,lnfte_lnpc_income,lnnetuit_2,lnstapr_2,lnfte_2,lnpc_income_2,state_abbrev,state_fips,tuitset,_est_model1,_est_model2,state_needFTE,eps,_est_N,_est_M,state_name,P,C1,C2,T2
Alaska,2,AK,Alaska,2002,2003,201345567,2920.2275,48726916,16686,29605.30078125,34564,642337,65287,41732,3578,12034,3665,4278,0,0,0,0,0,0,0,0,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,1,1,7.3,12066.736,145606128,1517.6168,.9239233110370829,17.701742,19.120533,9.7223253,10.450568,169.23337,86.051048,92.496635,92.948021,99.910217,50.80191,156.67584,182.79739,47.261806,54.607189,AK,2,System Board,1,1,0,-433.2136274406475,1,0,ALASKA,0,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2003,2004,211151587,3035.1345,54492806,17954,31799.69921875,35765,648414,68253,43398,3578,12633,4003,4641,0,0,0,0,0,0,0,0,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,1,1,7.8,11760.699,138314048,1363.1068,.9405909434332841,17.81358,19.168087,9.7955685,10.484725,170.72612,87.24707,93.385239,93.881157,100.48606,51.351921,158.6618,183.70778,47.976582,54.964729,AK,2,System Board,1,1,0,-278.9726408676379,1,0,ALASKA,0,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2004,2005,215635950,3274.1248,61494609,18782,34970.69921875,36813,659286,71882,45892,3661,13170,4243,4916,0,0,0,0,0,0,0,0,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,1,1,7.5,11480.99,131813136,1359.1078,.9367677970880826,17.93446,19.189102,9.8406544,10.513606,172.07309,88.243408,94.277924,94.416664,100.87333,51.730381,160.82242,184.11082,48.419239,55.267956,AK,2,System Board,1,1,0,-4.03227490570498,1,0,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2005,2006,231449128,3715.729,69484132,18700,39774.80078125,38817,666946,73591,46626,3654,13645,4498,5168,0,0,0,0,500000,0,0,500000,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,500000,1,6.9,12376.959,153189120,1530.0396,.9121384679972917,18.056608,19.259871,9.8362789,10.566613,173.88397,88.804916,95.398598,94.722733,101.7558,51.968079,163.02055,185.47131,48.37619,55.826656,AK,2,System Board,1,1,26.737968,362.0149049088254,1,0,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2006,2007,251523341,4170.9063,78308765,18775,44435.30078125,40881,675302,74369,46936,3557,14086,4706,5084,0,0,0,0,590000,0,0,590000,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,590000,1,6.6,13396.716,179472000,1643.9061,.8924932732752405,18.17617,19.343046,9.8402815,10.618421,175.79124,89.429314,96.501114,95.170509,102.6963,52.244125,165.18658,187.07672,48.415569,56.375427,AK,2,System Board,1,1,31.424767,705.6324756668751,1,0,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2007,2008,286529750,4501.3833,83932793,18646,48972.6015625,43676,680300,74383,46389,3620,14439,4821,5114,0,0,0,0,670000,0,0,670000,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,670000,1,6.3,15366.821,236139200,1318.0305,.938957591073063,18.245527,19.473352,9.8333874,10.684554,177.65079,89.707672,97.472664,95.744507,104.03204,52.532681,166.44963,189.60573,48.347755,57.079849,AK,2,System Board,1,1,35.93264,819.1344085752712,1,0,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2008,2009,299239250,4888.2197,91424376,18703,54752.3984375,47569,687455,75206,46779,3629,14647,5014,5137,0,0,0,0,1980000,0,0,1980000,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,1980000,1,6.7,15999.532,255985024,856.69104,.9801040475871532,18.331022,19.516754,9.8364391,10.769937,178.88103,90.155991,98.711975,95.987679,105.0971,52.968914,168.01318,190.45184,48.377766,57.995766,AK,2,System Board,1,1,105.86537,1336.470986567037,1,0,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2009,2010,321204652,5063.9673,96266021,19010,49585.9,46858,698895,73249,44724,3362,14760,5315,5088,0,0,0,0,860000,0,0,860000,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,860000,1,7.7,16896.615,285495616,971.91486,.97033558998824,18.382626,19.587589,9.8527203,10.754877,180.03566,90.559433,98.85144,96.495522,105.33105,52.982399,168.96046,191.83682,48.538048,57.833691,AK,2,System Board,1,1,45.239349,1236.92929048818,1,0,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2010,2011,334200578,5207.5815,105562885,20271,52882.5,49254,714015,75377,45903,3696,14804,5551,5423,0,0,0,0,1510000,0,0,1510000,No,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,1510000,1,7.9,16486.635,271809120,753.74872,.9849917355076808,18.474817,19.627253,9.9169464,10.804746,181.30495,91.606888,99.807854,97.321205,106.03374,53.575043,170.65944,192.61452,49.172913,58.371265,AK,2,System Board,1,1,74.490654,1516.422496312635,1,0,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2011,2012,346646403,5443.6431,114697556,21070,56259.8984375,52048,722259,76131,45723,3937,14859,5712,5900,3000000,0,0,3000000,2830000,0,0,2830000,Yes,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,2830000,3000001,7.6,16452.131,270672608,461.73712,.9968853724223932,18.55781,19.663816,9.9556055,10.859921,182.45868,92.377113,100.76818,97.882599,106.77375,54.058548,172.19615,193.33284,49.557041,58.968948,AK,2,System Board,1,1,134.31419,1940.102340874218,0,1,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2012,2013,362590136,5469.4072,118434540,21654,57670.1,53153,730825,77806,46249,4358,14806,5962,6431,5655000,0,0,5655000,3954000,0,0,3954000,Yes,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,3954000,5655001,7.1,16744.719,280385600,208.06546,.9999416969102879,18.58987,19.708784,9.9829454,10.88093,183.19186,92.790833,101.13754,98.375854,107.22495,54.311867,172.79164,194.21808,49.829601,59.197319,AK,2,System Board,1,1,182.59906,2097.874850505986,0,1,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2013,2014,379052770,5607.6909,118496118,21131,56622.8,52239,736760,79564,46978,4732,14650,6250,6954,7824000,0,0,7824000,3890000,0,0,3890000,Yes,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,3890000,7824001,7,17938.232,321780192,178.02225,.9998414341603715,18.590391,19.753185,9.9584961,10.863585,183.60973,92.56617,100.97914,98.35601,107.2952,54.092484,172.80132,195.09416,49.585823,59.008736,AK,2,System Board,1,1,184.08972,2173.672089046092,0,1,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2014,2015,395868850,5566.4375,113911573,20464,55547.3984375,55595,736759,78638,45820,4642,14430,6484,7262,10077000,0,0,10077000,5480000,0,0,5480000,Yes,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,5480000,10077001,6.9,19344.646,374215360,-1051.592,.9000815076310572,18.550934,19.796593,9.9264221,10.925849,183.62263,92.072197,101.34235,98.254669,108.14729,54.227295,172.06857,195.95255,49.26693,59.687088,AK,2,System Board,1,1,267.78732,2405.801666122279,0,1,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2015,2016,396843243,5682.1904,113098318,19904,50615,57340,737979,77012,44511,4681,14049,6540,7231,11048000,0,0,11048000,5287000,0,0,5287000,Yes,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,5287000,11048001,6.5,19937.863,397518400,-1545.6837,.8161980714006517,18.543768,19.799051,9.8986759,10.956754,183.57451,91.779373,101.58975,97.992195,108.46667,54.228676,171.93567,196.00122,48.991894,60.025227,AK,2,System Board,1,1,265.625,2497.985980133065,0,1,ALASKA,1,1,1,All Other WICHE States
Alaska,2,AK,Alaska,2016,2017,373003022,6212.9131,119468103,19229,49429.3984375,55915,741522,74589,42562,4624,13650,6547,7206,11265000,0,0,11265000,5730000,0,0,5730000,Yes,WICHE,61.384998,-152.2683,Alaska,61.384998,-152.2683,5730000,11265001,6.9,19397.941,376280128,-490.09875,.9737626985046283,18.59856,19.737097,9.8641748,10.931588,183.54079,91.729729,101.6559,97.345085,107.87891,53.91555,172.95322,194.77649,48.650974,59.749809,AK,2,System Board,1,1,297.98743,3178.890394906633,0,1,ALASKA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1990,1991,530400000,1518.8086,225900000,148735,70631.7,17323,3684097,392179,254863,13404,23645,7506,92761,0,0,,0,3410000,20000,,3430000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,3410000,1,5.3,3566.074,12716884,-333.5361,.9914420430574316,19.235603,20.089142,11.909922,9.7597904,193.21338,114.54726,93.867729,119.63005,98.032906,58.119171,185.00421,201.7868,70.923119,47.626755,AZ,4,System Board,1,1,23.06115,-787.5872161629241,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1991,1992,566800000,1644.6688,254700000,154864,73358.296875,17731,3788576,392080,248604,13804,23676,8007,97989,0,0,,0,3310000,20000,,3330000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,3310000,1,5.9,3659.9856,13395495,-214.17639,.9962295845558915,19.355597,20.155518,11.950302,9.7830696,195.06104,115.65261,94.678574,120.43226,98.591415,58.455318,187.31956,203.12245,71.404861,47.854225,AZ,4,System Board,1,1,21.502737,-669.9293277150437,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1992,1993,568100000,1675.6791,266500000,159040,82682.203125,18309,3915740,396841,245871,14033,24086,8550,104301,0,0,,0,2440000,10000,,2440000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2440000,1,7.5,3572.0574,12759594,-361.12372,.9908920700780557,19.400885,20.157808,11.976911,9.8151484,195.53966,116.18133,95.211281,120.71413,98.925941,58.777576,188.19716,203.16862,71.72319,48.168568,AZ,4,System Board,1,1,15.342052,-616.2136728904939,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1993,1994,577100000,1734.3004,275700000,158969,89299.796875,18950,4065440,405976,246253,14250,24530,9067,111876,0,0,,0,3480000,30000,,3500000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,3480000,1,6.4,3630.2676,13178843,-380.89111,.9899815708989816,19.434824,20.173527,11.976464,9.8495588,196.03447,116.38023,95.712219,120.80376,99.350166,58.981445,188.85619,203.4856,71.71785,48.506905,AZ,4,System Board,1,1,22.01687,-577.730600206653,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1994,1995,581200000,1929.8069,306600000,158876,100374.203125,19869,4245089,421159,249994,15218,24952,9467,121528,0,0,,0,3480000,10000,,3490000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,3480000,1,6.1,3658.1987,13382418,-340.32068,.9926967574340116,19.541054,20.180605,11.97588,9.8969164,197.17514,117.01065,96.69809,120.84025,99.862877,59.262138,190.92639,203.6284,71.710846,48.974476,AZ,4,System Board,1,1,21.966816,-385.475915133612,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1995,1996,626200000,2009.2438,323000000,160757,109905.703125,20753,4432499,432596,251476,16195,25355,9729,129841,0,0,,0,2290000,0,,2290000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2290000,1,5.3,3895.3203,15173520,-252.24429,.9955905251919757,19.593163,20.25518,11.987649,9.9404459,198.43152,117.43798,97.382385,121.406,100.67276,59.581287,191.94601,205.13617,71.85186,49.406231,AZ,4,System Board,1,1,14.245103,-320.2287320870619,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1996,1997,657900000,1896.2568,311500000,164271,119530.203125,21737,4586940,440399,249608,16529,25699,10247,138316,0,0,,0,2750000,0,,2750000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2750000,1,5.6,4004.9673,16039763,-472.98303,.9839338526264071,19.55691,20.304564,12.009273,9.9867716,198.54726,117.43213,97.655197,121.92152,101.38852,59.96693,191.23636,206.13765,72.111313,49.867802,AZ,4,System Board,1,1,16.740629,-451.192060812089,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1997,1998,694000000,2200.9338,363000000,164930,132418,22804,4736990,458555,254575,17153,26711,10710,149406,0,0,,0,3160000,0,,3160000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,3160000,1,4.6,4207.8457,17705966,-225.60085,.9962489820693242,19.709913,20.357983,12.013276,10.034691,200.62703,118.39031,98.891441,122.28304,102.14303,60.274757,194.24034,207.22372,72.159401,50.347511,AZ,4,System Board,1,1,19.159643,-175.4246355520254,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1998,1999,738000000,2240.6833,383000000,170930,143392.40625,24033,4883342,477980,261929,17553,27435,11299,159764,0,0,,0,2730000,0,,2730000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2730000,1,4.3,4317.5571,18641300,-343.15677,.9915643237010322,19.763546,20.419455,12.049009,10.087183,201.78041,119.06557,99.679253,123.0171,102.98739,60.770283,195.29887,208.47707,72.58931,50.875629,AZ,4,System Board,1,1,15.97145,-143.5982988469859,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,1999,2000,795700000,2279.4065,402652600,176648,155344.5,24702,5023823,498927,269924,17912,28395,11921,170775,0,0,,0,2730000,0,,2730000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2730000,1,4.4,4504.438,20289962,-301.39304,.9929116630444271,19.813585,20.494732,12.081914,10.114639,203.03706,119.69302,100.20364,123.80779,103.64841,61.1021,196.28908,210.01701,72.98632,51.152966,AZ,4,System Board,1,1,15.454463,-126.8938075258329,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2000,2001,865598400,2362.2847,426791600,180669,164611.59375,26151,5160586,519627,278100,18841,29004,12749,180933,0,0,,0,2990000,0,,2990000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2990000,1,4,4791.0732,22954382,-300.13275,.992356611686654,19.871807,20.578932,12.104422,10.171642,204.47028,120.26836,101.06445,124.54803,104.66077,61.560925,197.44435,211.74622,73.258514,51.731155,AZ,4,System Board,1,1,16.549603,-80.75459315984745,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2001,2002,895266600,2629.1826,487266400,185330,171474.203125,26701,5273477,536018,285368,20042,29616,13386,187606,0,0,,0,2810000,0,,2810000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2810000,1,4.8,4830.6621,23335296,-112.08366,.9988312347050611,20.004322,20.612633,12.129893,10.192456,206.17087,121.32515,101.94659,125.01452,105.04668,61.816704,200.08646,212.44031,73.567154,51.943081,AZ,4,System Board,1,1,15.162143,183.362636238357,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2002,2003,934251700,2629.7632,505390506,192181,179413.296875,27043,5396255,549407,290423,21205,30466,14082,193231,0,0,0,0,2790000,20000,0,2810000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2790000,1,6.1,4861.3115,23632350,-156.56143,.9978920940998588,20.040842,20.655256,12.166193,10.205183,206.97437,121.91038,102.26023,125.64792,105.39533,62.079113,200.81767,213.31981,74.008125,52.07288,AZ,4,System Board,1,1,14.621633,180.9785030813441,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2003,2004,912012496,2601.3179,534708700,205553,192751.203125,28094,5510364,559859,293927,22382,31770,14726,197054,0,0,0,0,2870000,20000,0,2880000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2870000,1,5.7,4436.8726,19685838,-677.0033,.9717819955775846,20.097233,20.631165,12.233459,10.243311,207.31465,122.92934,102.9311,126.19526,105.66572,62.655563,201.94939,212.82248,74.828766,52.462708,AZ,4,System Board,1,1,14.010985,205.6484012146125,1,0,ARIZONA,0,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2004,2005,919000072,3008.4595,640741700,212980,205420.796875,29954,5652404,571196,297453,24072,32515,15287,201869,0,0,0,0,2950000,10000,20000,2980000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2950000,1,5,4314.9595,18618876,-712.47235,.9731786241064913,20.278137,20.638796,12.268953,10.307418,209.25816,124.39576,104.50761,126.60821,106.36635,63.230614,205.60143,212.97995,75.263611,53.121433,AZ,4,System Board,1,1,13.991924,627.8213719133519,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2005,2006,984186000,3278.54,715416800,218212,228231.203125,32222,5839077,580341,298865,25395,33221,16235,206625,0,0,0,0,2800000,10000,0,2810000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,2800000,1,4.7,4510.2285,20342162,-740.0614,.971927581111381,20.388376,20.707325,12.293222,10.380404,211.09436,125.31942,105.81979,127.27988,107.4752,63.80431,207.84294,214.39665,75.561661,53.8764,AZ,4,System Board,1,1,12.877385,875.6632088307592,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2006,2007,1070038600,3511.7729,798166300,227283,248230.703125,34667,6029141,591986,301424,27110,34187,17251,212014,0,0,0,0,13230000,10000,0,13240000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,13230000,1,4.2,4707.957,22164860,-839.68311,.9638658050258206,20.497828,20.79096,12.333951,10.453544,213.08476,126.4096,107.13747,128.21735,108.66961,64.466751,210.08046,216.13202,76.063171,54.638287,AZ,4,System Board,1,1,58.253368,1015.233875418387,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2007,2008,1187779700,3853.4221,884583900,229558,262322,35776,6167681,605860,306872,29048,34819,18067,217054,20000,0,0,20000,12160000,40000,0,12200000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12160000,20001,3.9,5174.2031,26772378,-401.99512,.9933733250962148,20.600628,20.895351,12.343911,10.485032,215.22868,127.14616,107.99912,128.96518,109.54421,64.71315,212.19293,218.30786,76.186073,54.967949,AZ,4,System Board,1,1,53.145611,1314.468729050268,0,1,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2008,2009,1319384900,4086.5427,953206500,233255,259366.703125,35543,6280362,621451,311580,30989,35646,19320,223916,210000,0,0,210000,20590000,40000,0,20630000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,20590000,210001,6.2,5656.4058,31994926,177.51617,.9963135960092152,20.675343,21.000431,12.359887,10.478498,217.09555,127.77245,108.32327,129.78148,110.02649,64.756531,213.73489,220.50905,76.383408,54.899464,AZ,4,System Board,1,1,88.443977,1454.921141641983,0,1,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2009,2010,1301157900,4401.5718,1081378100,245680,243929.4,33327,6343154,629438,312885,32428,35734,20008,228383,270000,0,0,270000,18160000,10000,0,18170000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,18160000,270001,9.9,5296.1489,28049194,693.69208,.9583911114625665,20.801502,20.986521,12.411785,10.414124,218.27557,129.09189,108.3147,130.2401,109.27811,64.628929,216.35124,220.21703,77.026207,54.226986,AZ,4,System Board,1,1,73.957993,1822.525062711848,0,1,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2010,2011,1155700000,4723.3179,1227840600,259953,248210,33555,6407002,635780,311315,33699,35881,20663,234222,50000,0,0,50000,19880000,10000,0,19890000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,19880000,50001,10.4,4445.8037,19765170,404.20062,.9752980227950189,20.928522,20.867971,12.468256,10.420941,218.3679,130.47108,109.04745,130.0936,108.73196,64.965485,219.00153,217.73611,77.728706,54.298008,AZ,4,System Board,1,1,76.513832,2224.740647243144,0,1,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2011,2012,1098106700,4923.6719,1354359400,275071,257947.796875,34889,6465488,647558,310641,35283,36764,21545,243325,0,0,0,0,15860000,10000,0,15870000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,15860000,1,9.5,3992.0845,15936738,23.30825,.9941057036614646,21.026594,20.816853,12.524784,10.459927,218.85376,131.67677,109.96832,130.3633,108.87138,65.504158,221.05884,216.67067,78.435112,54.705032,AZ,4,System Board,1,1,57.694195,2503.800292980619,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2012,2013,835384800,5516.5439,1518362500,275238,268288.8,36064,6544211,660675,311372,36999,37240,22686,252378,0,0,0,0,21429000,8000.0005,0,21437000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,21429000,1,8.300000000000001,3035.1362,9212052,-347.27573,.9995898086145328,21.140898,20.543404,12.525392,10.493051,217.153,132.39902,110.91625,128.65709,107.78149,65.714783,223.46878,211.01572,78.442719,55.052055,AZ,4,System Board,1,1,77.885323,3153.960417593411,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2013,2014,854787000,6003.313,1624760600,270644,275199.1,36559,6616124,666636,307946,37885,37026,23821,259958,0,0,0,0,21347000,34000,0,21381000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,21347000,1,7.7,3158.3445,9975140,143.56055,.9766614465359853,21.208626,20.566362,12.508559,10.506682,218.09215,132.64467,111.41615,128.62778,108.04212,65.711731,224.90291,211.48763,78.232025,55.195187,AZ,4,System Board,1,1,79.000458,3626.277246003023,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2014,2015,893479300,6515.0732,1759897200,270127,284573.8125,38175,6706435,672297,305382,38661,36511,25195,266548,0,0,0,0,22999000,0,0,22999000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,22999000,1,6.8,3307.6267,10940394,463.84354,.9415597306982811,21.288521,20.610634,12.506647,10.549936,219.38495,133.12401,112.29627,128.88496,108.72044,65.972168,226.60056,212.39911,78.208115,55.650578,AZ,4,System Board,1,1,85.141434,4110.731501800916,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2015,2016,933395700,7178.6021,1970196000,274454,297095.90625,39629,6802262,672029,300401,39225,35444,26252,270707,0,0,0,0,22605000,0,0,22605000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,22605000,1,6.1,3400.9185,11566246,921.69543,.8653017548388484,21.4014,20.654339,12.522539,10.587317,221.01588,133.99994,113.29169,129.32239,109.33701,66.290039,229.00995,213.30086,78.40699,56.045635,AZ,4,System Board,1,1,82.363525,4771.047303872914,1,0,ARIZONA,1,1,1,All Other WICHE States
Arizona,4,AZ,Arizona,2016,2017,818154800,7771.9121,2170221000,279239,311396.59375,40456,6908642,672655,295929,40068,34563,27365,274730,0,0,0,0,22563000,6000,0,22569000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,22563000,1,5.4,2929.9446,8584575,980.58167,.8356977773186509,21.498095,20.522562,12.539824,10.60797,220.59799,134.79115,114.02557,128.67465,108.85136,66.51104,231.08403,210.58777,78.623589,56.264515,AZ,4,System Board,1,1,80.823235,5413.104328778098,1,0,ARIZONA,1,1,1,All Other WICHE States
Arkanas,5,AR,Arkansas,1990,1991,319000000,1626.36,100000000,61487,38679.8,14622,2356586,238945,189081,43698,1329,1801,3036,790000,0,,790000,4139999.8,0,,4139999.8,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,4139999.8,790001,6.9,5188.0884,26916262,291.99768,.9817646610691781,18.420681,19.580702,11.026581,9.5902824,180.34492,101.55856,88.329765,107.95409,93.892227,52.874012,169.66075,191.70193,60.792744,45.986759,AR,5,Campus,1,1,67.331299,-1749.978333767126,0,1,ARKANSAS,0,1,0,
Arkanas,5,AR,Arkansas,1991,1992,331400000,1686.9252,109500000,64911,41571.69921875,15299,2383144,240702,189356,44423,1436,1909,3578,770000,0,,770000,7080000,0,,7080000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,7080000,770001,7.4,5105.4521,26065642,169.35422,.9884139868766786,18.511435,19.618837,11.080772,9.6355429,181.58641,102.56049,89.183861,108.69594,94.519073,53.384628,171.33661,192.44939,61.391758,46.421844,AR,5,Campus,1,1,109.07243,-1738.168178877987,0,1,ARKANSAS,0,1,0,
Arkanas,5,AR,Arkansas,1992,1993,380100000,1695.0795,122500000,72268,45017.80078125,16438,2415984,243044,189655,45693,1594,2132,3970,810000,0,,820000,6320000,0,,6320000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,6320000,810001,7.1,5259.5894,27663280,58.318398,.994043985738132,18.623621,19.755945,11.188137,9.7073507,183.96362,104.18181,90.393013,110.51611,95.888947,54.303585,173.41963,195.14868,62.587204,47.116329,AR,5,Campus,1,1,87.452263,-1714.914907562904,0,1,ARKANSAS,0,1,0,
Arkanas,5,AR,Arkansas,1993,1994,406500000,1820.14,135200000,74280,47566,16956,2456303,248489,192863,47124,1545,2304,4653,740000,80000,,820000,7700000,0,,7700000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,7700000,740001,6.1,5472.5361,29948652,218.10683,.9864703816442525,18.722265,19.823095,11.215597,9.7383766,185.56662,104.99069,91.162231,111.16393,96.522385,54.610855,175.26161,196.47755,62.89481,47.417988,AR,5,Campus,1,1,103.66182,-1629.799071829519,0,1,ARKANSAS,0,1,0,
Arkanas,5,AR,Arkansas,1994,1995,412500000,1964.9412,148300000,75473,51415.8984375,17758,2494019,250955,193036,48417,1588,2444,5470,740000,160000,,900000,8910000,0,,8910000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,8910000,740001,5.4,5465.5308,29872026,204.78413,.9863351681721929,18.814747,19.837748,11.23153,9.7845917,186.62109,105.65919,92.04731,111.40413,97.052132,54.947968,176.99734,196.76811,63.073635,47.869118,AR,5,Campus,1,1,118.05547,-1502.072443782171,0,1,ARKANSAS,0,1,0,
Arkanas,5,AR,Arkansas,1995,1996,424493666,2071.4614,153400000,74054,54611.80078125,18602,2535399,252485,191703,49902,1677,2712,6491,960000,0,,960000,10770000,0,,10770000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10770000,960001,4.8,5732.2178,32858320,312.59976,.9799515872375985,18.84856,19.866407,11.21255,9.8310242,187.22659,105.67021,92.65033,111.37654,97.653564,55.115425,177.63411,197.33707,62.860641,48.324516,AR,5,Campus,1,1,145.43442,-1448.269951434394,0,1,ARKANSAS,0,1,0,
